Lufttemperatur	Nedbør (1 t)	Actual Total Load [MW] - BZN|NO1	inflasjon
10,8	0	3550.0	6.3
10,5	0	3570.0	6.3
12,4	0	3526.0	6.3
12,7	0	3486.0	6.3
13,1	0	3465.0	6.3
13,1	0	3493.0	6.3
12,2	0	3442.0	6.3
11,1	0	3384.0	6.3
10	0	3395.0	6.3
8,4	0	3424.0	6.3
8	0	3437.0	6.3
5,5	0	3352.0	6.3
4,6	0	3148.0	6.3
3,7	0	2979.0	6.3
4,2	0	2896.0	6.3
4,1	0	2865.0	6.3
3,8	0	2883.0	6.3
3,6	0	2912.0	6.3
3,8	0	3001.0	6.3
4,8	0	3408.0	6.3
6	0	3810.0	6.3
6,6	0	3922.0	6.3
6,7	0	3833.0	6.3
8,7	0	3734.0	6.3
10,2	0	3622.0	6.3
11,3	0	3559.0	6.3
11,9	0	3522.0	6.3
13,5	0	3476.0	6.3
12,3	0	3470.0	6.3
11,9	0	3511.0	6.3
11,7	0	3535.0	6.3
11,9	0	3437.0	6.3
10,8	0	3418.0	6.3
10	0	3422.0	6.3
9,4	0	3452.0	6.3
8,7	0	3355.0	6.3
8,2	0	3136.0	6.3
7,4	0	2892.0	6.3
7,2	0	2810.0	6.3
7,1	0	2742.0	6.3
6,6	0	2698.0	6.3
5,9	0	2706.0	6.3
6,1	0	2791.0	6.3
7,1	0	3185.0	6.3
8,1	0	3577.0	6.3
9,4	0	3657.0	6.3
10,9	0	3571.0	6.3
13	0	3491.0	6.3
14,7	0	3409.0	6.3
15,8	0	3368.0	6.3
16,1	0	3314.0	6.3
17,3	0	3299.0	6.3
18,6	0	3295.0	6.3
17,8	0	3287.0	6.3
18	0	3236.0	6.3
16,9	0	3186.0	6.3
16	0	3168.0	6.3
14	0	3208.0	6.3
12,4	0	3262.0	6.3
12,1	0	3235.0	6.3
9,7	0	3061.0	6.3
8	0	2846.0	6.3
6,3	0	2722.0	6.3
5,8	0	2682.0	6.3
4,8	0	2771.0	6.3
3,9	0	2817.0	6.3
4,1	0	2890.0	6.3
6,9	0	3217.0	6.3
9,8	0	3551.0	6.3
11	0	3611.0	6.3
12,5	0	3492.0	6.3
14,2	0	3430.0	6.3
15,4	0	3348.0	6.3
17,1	0	3309.0	6.3
17,3	0	3266.0	6.3
18,2	0	3214.0	6.3
16,9	0	3201.0	6.3
16,6	0	3176.0	6.3
16,2	0	3155.0	6.3
13,3	0	3131.0	6.3
12,8	0	3104.0	6.3
12,5	0,1	3047.0	6.3
12	0,3	2953.0	6.3
11,8	0,1	2876.0	6.3
11,2	0,3	2714.0	6.3
10,7	0,1	2560.0	6.3
10,4	0	2429.0	6.3
9,2	0	2386.0	6.3
8,6	0	2382.0	6.3
8,8	0	2411.0	6.3
8,4	0	2339.0	6.3
10,5	0	2397.0	6.3
10,6	0	2527.0	6.3
11,7	0	2693.0	6.3
12,8	0	2881.0	6.3
13	0	3006.0	6.3
13,8	0	3000.0	6.3
14,6	0	2951.0	6.3
15,6	0	2929.0	6.3
14,7	0	2860.0	6.3
15	0	2883.0	6.3
15,3	0	2901.0	6.3
15,2	0	2901.0	6.3
14,8	0	2891.0	6.3
13,5	0	2932.0	6.3
11,3	0	2829.0	6.3
9,4	0	2910.0	6.3
7,4	0	2929.0	6.3
5,9	0	2871.0	6.3
5,6	0	2756.0	6.3
4,4	0	2667.0	6.3
3,6	0	2623.0	6.3
2,9	0	2665.0	6.3
2,2	0	2646.0	6.3
2,2	0	2650.0	6.3
5,2	0	2722.0	6.3
8,1	0	2682.0	6.3
8,6	0	2739.0	6.3
9,7	0	2862.0	6.3
11,1	0	2993.0	6.3
11,7	0	3032.0	6.3
13	0	3005.0	6.3
13,7	0	2942.0	6.3
13,9	0	2876.0	6.3
14,4	0	2892.0	6.3
14,2	0	2923.0	6.3
14,1	0	2941.0	6.3
13,7	0	2953.0	6.3
13,1	0	2979.0	6.3
11,3	0	3094.0	6.3
10	0	3112.0	6.3
9,3	0	3037.0	6.3
8,2	0	2850.0	6.3
7,4	0	2612.0	6.3
7,5	0	2568.0	6.3
6,4	0	2555.0	6.3
4,8	0	2598.0	6.3
4,1	0	2664.0	6.3
4,5	0	2726.0	6.3
5,4	0	3133.0	6.3
8,5	0	3549.0	6.3
11,2	0	3619.0	6.3
11,6	0	3514.0	6.3
13,5	0	3454.0	6.3
14,3	0	3387.0	6.3
15,4	0	3360.0	6.3
15,8	0	3307.0	6.3
15,5	0	3269.0	6.3
15,5	0	3266.0	6.3
13,7	0	3315.0	6.3
13,2	0	3307.0	6.3
13,2	0	3227.0	6.3
12	0	3238.0	6.3
11,4	0	3261.0	6.3
11	0	3274.0	6.3
10,4	0	3147.0	6.3
10,4	0	2890.0	6.3
10,3	0	2681.0	6.3
10,3	0	2540.0	6.3
9,8	0	2461.0	6.3
10,2	0	2454.0	6.3
10	0	2463.0	6.3
8,9	0,1	2578.0	6.3
8,6	0,2	2927.0	6.3
9,4	0	3390.0	6.3
10	0	3534.0	6.3
11,1	0	3587.0	6.3
10,5	0,9	3624.0	6.3
9,9	0,5	3583.0	6.3
10,2	0	3619.0	6.3
10,5	0,1	3635.0	6.3
11,1	0	3644.0	6.3
11,4	0	3631.0	6.3
11,4	0	3654.0	6.3
11,3	0	3637.0	6.3
10,9	1,3	3579.0	6.3
10,8	0	3536.0	6.3
10,6	0	3438.0	6.3
10,2	0	3321.0	6.3
9,5	0	3290.0	6.3
8,5	0	3076.0	6.3
7,3	0	2837.0	6.3
6,3	0	2728.0	6.3
6,2	0	2692.0	6.3
4,5	0	2696.0	6.3
4	0	2691.0	6.3
4,3	0	2720.0	6.3
6,9	0	3090.0	6.3
9	0	3511.0	6.3
11,3	0	3566.0	6.3
11,9	0	3504.0	6.3
12,7	0	3416.0	6.3
13	0	3419.0	6.3
11,5	0	3459.0	6.3
11,3	0	3493.0	6.3
11,5	0,1	3552.0	6.3
11,2	0	3528.0	6.3
12	0	3572.0	6.3
11,6	0	3501.0	6.3
10,8	0,2	3412.0	6.3
10,9	0,1	3356.0	6.3
10,6	0	3355.0	6.3
9,8	0	1527.0	6.3
9	0	1521.0	6.3
8,5	0	1446.0	6.3
8	0	2902.0	6.3
7,3	0	2800.0	6.3
6,1	0	2747.0	6.3
7	0	2689.0	6.3
5,8	0	2654.0	6.3
5,5	0	2724.0	6.3
7,8	0	3055.0	6.3
10,7	0	3484.0	6.3
12,7	0	3573.0	6.3
14,4	0	3502.0	6.3
14	0	3439.0	6.3
14,6	0	3419.0	6.3
14,3	0	3392.0	6.3
14,6	0	3393.0	6.3
15,9	0	3333.0	6.3
15,1	0	3307.0	6.3
15,4	0	3378.0	6.3
15,5	0	3339.0	6.3
14,6	0	3256.0	6.3
13,7	0	3205.0	6.3
11,8	0	3194.0	6.3
10,1	0	3172.0	6.3
9,3	0	3159.0	6.3
8,8	0	3038.0	6.3
8,2	0	2861.0	6.3
7,8	0	2713.0	6.3
7,7	0	2638.0	6.3
7,4	0	2636.0	6.3
6,2	0	2639.0	6.3
6,7	0	2687.0	6.3
8,7	0	3015.0	6.3
11,3	0	3450.0	6.3
11,5	0	3537.0	6.3
11,6	0	3463.0	6.3
12,1	0	3496.0	6.3
12,2	0	3362.0	6.3
12,5	0	3361.0	6.3
13,4	0	3376.0	6.3
13,2	0	3435.0	6.3
13,7	0	3403.0	6.3
12	0,9	3416.0	6.3
12	0	3443.0	6.3
12	0,1	3356.0	6.3
11,5	0	3285.0	6.3
10,4	0,2	3283.0	6.3
10	0	3168.0	6.3
10,2	0	3074.0	6.3
9,5	0	2968.0	6.3
8,9	0	2836.0	6.3
9,8	0	2689.0	6.3
8,9	0	2591.0	6.3
6,8	0	2595.0	6.3
5,6	0	2570.0	6.3
6,2	0	2561.0	6.3
9,4	0	2567.0	6.3
11,1	0	2663.0	6.3
12,2	0	2826.0	6.3
13,1	0	3016.0	6.3
14,1	0	3146.0	6.3
15,1	0	3131.0	6.3
15,4	0	3124.0	6.3
16,8	0	3089.0	6.3
16,6	0	3010.0	6.3
16,5	0	2978.0	6.3
16,2	0	2931.0	6.3
16,5	0	2898.0	6.3
15,4	0	2926.0	6.3
14,1	0	2922.0	6.3
12,2	0	2883.0	6.3
10,9	0	2837.0	6.3
10	0	2839.0	6.3
9,6	0	2833.0	6.3
8,6	0	2692.0	6.3
7,4	0	2608.0	6.3
5,4	0	2559.0	6.3
5	0	2538.0	6.3
4,3	0	2537.0	6.3
5,3	0	2493.0	6.3
9,2	0	2514.0	6.3
10,4	0	2542.0	6.3
12,8	0	2626.0	6.3
13,2	0	2775.0	6.3
14,3	0	2893.0	6.3
17	0	2939.0	6.3
15,5	0	2959.0	6.3
15,7	0	2962.0	6.3
16,1	0	2980.0	6.3
16,1	0	2949.0	6.3
15,6	0	2973.0	6.3
16,1	0	3007.0	6.3
16,6	0	2974.0	6.3
15,2	0	2950.0	6.3
15,1	0	2939.0	6.3
13	0	2960.0	6.3
12,6	0	2991.0	6.3
11,6	0	2825.0	6.3
11,5	0	2629.0	6.3
10,1	0	2531.0	6.3
8,6	0	2498.0	6.3
7,3	0	2547.0	6.3
7,1	0	2541.0	6.3
7,1	0	2602.0	6.3
7,1	0	2947.0	6.3
7,3	0	3341.0	6.3
8,6	0	3484.0	6.3
10,1	0	3449.0	6.3
11,9	0	3392.0	6.3
13	0	3346.0	6.3
14,8	0	3310.0	6.3
14,6	0	3273.0	6.3
15,6	0	3222.0	6.3
16,6	0	3161.0	6.3
17,5	0	3155.0	6.3
16,9	0	3107.0	6.3
16,6	0	3086.0	6.3
15,8	0	3056.0	6.3
14,8	0	3078.0	6.3
10,4	0	3113.0	6.3
8,7	0	3122.0	6.3
9,7	0	3047.0	6.3
9,8	0	2762.0	6.3
9,3	0	2634.0	6.3
8,4	0	2583.0	6.3
7,4	0	2517.0	6.3
6,6	0	2491.0	6.3
6,4	0	2498.0	6.3
7,4	0	2659.0	6.3
8,4	0	2990.0	6.3
9,4	0	3196.0	6.3
10,9	0	3232.0	6.3
12,2	0	3004.0	6.3
13,1	0	2848.0	6.3
15	0	2706.0	6.3
16,1	0	2665.0	6.3
16,9	0	2627.0	6.3
17,5	0	2600.0	6.3
18	0	2583.0	6.3
18,2	0	2584.0	6.3
17,5	0	2553.0	6.3
16,5	0	2600.0	6.3
14,5	0	2662.0	6.3
13	0	2734.0	6.3
9,7	0	2735.0	6.3
7,9	0	2622.0	6.3
6,9	0	2529.0	6.3
5,7	0	2496.0	6.3
5,1	0	2439.0	6.3
4,5	0	2450.0	6.3
3,9	0	2490.0	6.3
5,3	0	2600.0	6.3
8,5	0	2896.0	6.3
11,6	0	3298.0	6.3
12,9	0	3419.0	6.3
14,9	0	3362.0	6.3
16,4	0	3288.0	6.3
15,9	0	3253.0	6.3
15,3	0	3255.0	6.3
15,1	0	3274.0	6.3
14,5	0	3301.0	6.3
11,7	1	3319.0	6.3
11	0,7	3440.0	6.3
10,9	0,1	3441.0	6.3
11,1	0	3384.0	6.3
11,2	0	3286.0	6.3
11,1	0	3247.0	6.3
10,9	0	3185.0	6.3
10,7	0	3140.0	6.3
10,5	0	2941.0	6.3
10,3	0	2689.0	6.3
10,1	0	2558.0	6.3
10	0	2520.0	6.3
10	0	2505.0	6.3
9,2	0	2478.0	6.3
8,1	0	2550.0	6.3
9,3	0	2928.0	6.3
10	0	3385.0	6.3
10,6	0	3524.0	6.3
12,1	0	3483.0	6.3
13,2	0	3419.0	6.3
14,5	0	3365.0	6.3
14,1	0	3340.0	6.3
15,1	0	3314.0	6.3
15,7	0	3294.0	6.3
15,5	0	3261.0	6.3
15,5	0	3278.0	6.3
16,5	0	3235.0	6.3
15,8	0	3158.0	6.3
15,3	0	3148.0	6.3
15	0	3137.0	6.3
13,6	0	3108.0	6.3
13,2	0	3071.0	6.3
12,3	0	2872.0	6.3
11,7	0	2647.0	6.3
11,3	0	2547.0	6.3
11,6	0	2465.0	6.3
11,4	0	2415.0	6.3
11,3	0	2377.0	6.3
11,3	0	2356.0	6.3
11,6	0	2721.0	6.3
12,6	0	3199.0	6.3
15,1	0	3348.0	6.3
16,9	0	3310.0	6.3
18,4	0	3278.0	6.3
19,3	0	3240.0	6.3
18,3	0	3167.0	6.3
18,6	0	3127.0	6.3
18,2	0	3102.0	6.3
18,1	0	3048.0	6.3
16,9	0	3041.0	6.3
16,7	0	2936.0	6.3
16,3	0	2910.0	6.3
15,2	0	2871.0	6.3
14,5	0	2786.0	6.3
13,4	0,1	2761.0	6.3
12,5	0,3	2694.0	6.3
11,5	2,9	2576.0	6.3
11,6	0,3	2437.0	6.3
11,3	1,5	2308.0	6.3
11,4	0	2241.0	6.3
11	1	2194.0	6.3
10,9	0	2190.0	6.3
11,1	0	2198.0	6.3
11,3	0	2226.0	6.3
11,3	0	2352.0	6.3
10,7	1	2591.0	6.3
10,3	0,3	2855.0	6.3
9,6	0	3008.0	6.3
9,5	0,3	3075.0	6.3
10,2	0,2	3101.0	6.3
10,9	0,1	3077.0	6.3
11,3	0	3026.0	6.3
11,6	0	3034.0	6.3
11,3	0	3010.0	6.3
11,7	0	3036.0	6.3
12,1	0	3022.0	6.3
10,9	0	2942.0	6.3
10,6	0,1	2858.0	6.3
10,5	0	2774.0	6.3
10,3	0	2763.0	6.3
10,1	0	2660.0	6.3
9,8	0	2505.0	6.3
9,6	0	2414.0	6.3
9,5	0	2348.0	6.3
9,3	0	2313.0	6.3
9,4	0	2262.0	6.3
9,7	0	2218.0	6.3
10,3	0	2244.0	6.3
10,9	0	2319.0	6.3
11,6	0	2433.0	6.3
12,8	0	2596.0	6.3
13,8	0	2735.0	6.3
16	0	2809.0	6.3
15,4	0	2816.0	6.3
16,7	0	2781.0	6.3
15,6	0	2788.0	6.3
15,9	0	2818.0	6.3
15,9	0	2821.0	6.3
16,6	0	2785.0	6.3
16,6	0	2772.0	6.3
15,3	0	2802.0	6.3
13,7	0	2814.0	6.3
12,6	0	2797.0	6.3
11,3	0	2791.0	6.3
10,7	0	2689.0	6.3
10,1	0	2523.0	6.3
10,6	0	2380.0	6.3
10,6	0	2317.0	6.3
10,4	0	2314.0	6.3
10,5	0	2315.0	6.3
10,9	0	2362.0	6.3
11,3	0	2736.0	6.3
11,7	0	3196.0	6.3
12,3	0	3275.0	6.3
13,1	0	3310.0	6.3
16,3	0	3274.0	6.3
16	0	3227.0	6.3
16,5	0	3212.0	6.3
16,2	0	3231.0	6.3
16,8	0	3233.0	6.3
17	0	3241.0	6.3
16,9	0	3251.0	6.3
17	0	3186.0	6.3
15,9	0	3157.0	6.3
15,2	0	3104.0	6.3
14,8	0	3060.0	6.3
13,6	0	3004.0	6.3
13,6	0	3022.0	6.3
12,4	0	2817.0	6.3
12,1	0	2632.0	6.3
12,4	0	2478.0	6.3
12,1	0	2425.0	6.3
12,1	0	2369.0	6.3
11,6	0	2341.0	6.3
11,7	0	2353.0	6.3
12,1	0	2740.0	6.3
12,9	0	3149.0	6.3
14	0	3218.0	6.3
15,1	0	3225.0	6.3
15,5	0	3176.0	6.3
16	0	3167.0	6.3
16,5	0	3238.0	6.3
14,2	0,3	3268.0	6.3
12,1	3,1	3281.0	6.3
12	1,7	3376.0	6.3
11,9	0,5	3342.0	6.3
12,1	0,1	3314.0	6.3
12,1	0	3355.0	6.3
12,4	0	3272.0	6.3
12	0,1	3178.0	6.3
11,8	0,5	3073.0	6.3
11,5	0,1	3035.0	6.3
11,3	0,1	2829.0	6.3
11,2	0	2617.0	6.3
11,1	0	2466.0	6.3
11	0	2437.0	6.3
10,6	0	2395.0	6.3
10,7	0	2348.0	6.3
10,8	0	2415.0	6.3
11,2	0	2810.0	6.3
11,4	0	3264.0	6.3
12,7	0,1	3356.0	6.3
13	0	3322.0	6.3
13,8	0	3319.0	6.3
13,8	0,2	3264.0	6.3
14,1	0	3208.0	6.3
15,7	0,1	3173.0	6.3
13,6	0	3196.0	6.3
15	0	3133.0	6.3
14,6	0	3137.0	6.3
13,9	0	3099.0	6.3
13,4	0	3054.0	6.3
13,2	0	3002.0	6.3
12,1	0	2945.0	6.3
11,9	0	2891.0	6.3
11,6	0	2904.0	6.3
11,3	0	2823.0	6.3
10,9	0	2656.0	6.3
10,2	0,1	2503.0	6.3
9,6	2	2395.0	6.3
9,4	4,6	2352.0	6.3
9,2	2	2330.0	6.3
9	1	2336.0	6.3
8,7	4,3	2440.0	6.3
8,8	4,7	2600.0	6.3
9,6	1	2781.0	6.3
10,9	0,1	2918.0	6.3
11,7	0	3076.0	6.3
13,2	0	3133.0	6.3
13,6	0,1	3100.0	6.3
16,6	0	3061.0	6.3
13,7	0,5	3036.0	6.3
15,2	0,1	3038.0	6.3
16,1	0	2927.0	6.3
18,3	0	2938.0	6.3
17,3	0	2915.0	6.3
15,2	0	2921.0	6.3
13,5	0	2870.0	6.3
11,5	0	2810.0	6.3
10,7	0	2790.0	6.3
9,7	0	2697.0	6.3
7,5	0	2552.0	6.3
7	0	2498.0	6.3
6,3	0	2494.0	6.3
5,6	0	2492.0	6.3
6	0	2438.0	6.3
6,8	0	2513.0	6.3
8,9	0	2779.0	6.3
11,3	0	3075.0	6.3
11	0	3250.0	6.3
12,5	0	3324.0	6.3
13,7	0	3370.0	6.3
13,3	0	3374.0	6.3
13,2	0	3382.0	6.3
12,4	0	3399.0	6.3
11,4	0	3321.0	6.3
10,4	0	3317.0	6.3
9,2	0,1	3309.0	6.3
8,7	0,4	3338.0	6.3
9,5	0	3355.0	6.3
10	0	3292.0	6.3
10,5	0	3172.0	6.3
10,4	0	3074.0	6.3
10,3	0	3044.0	6.3
9,2	0	2928.0	6.3
9,5	0	2787.0	6.3
10,8	0	2654.0	6.3
11,2	0	2564.0	6.3
11	0	2548.0	6.3
10,3	0	2491.0	6.3
10,7	0	2459.0	6.3
12,4	0	2515.0	6.3
13	0	2587.0	6.3
13,2	0	2783.0	6.3
15,2	0	2997.0	6.3
14,9	0	3100.0	6.3
16,3	0	3091.0	6.3
15,1	0	3058.0	6.3
15,9	0	3037.0	6.3
15,9	0	2970.0	6.3
15,6	0	2960.0	6.3
16,1	0	2969.0	6.3
16,2	0	2956.0	6.3
16,9	0	2935.0	6.3
16,4	0	2885.0	6.3
15,3	0	2831.0	6.3
13,7	0	2737.0	6.3
11,7	0	2711.0	6.3
10,6	0	2673.0	6.3
8,6	0	2613.0	6.3
8,8	0	2558.0	6.3
8	0	2503.0	6.3
5,9	0	2479.0	6.3
4,9	0	2444.0	6.3
6,2	0	2455.0	6.3
9,4	0	2433.0	6.3
11	0	2453.0	6.3
11,3	0	2554.0	6.3
11,5	0	2695.0	6.3
11,7	0	2810.0	6.3
11,9	0	2867.0	6.3
12,2	0	2893.0	6.3
12	0	2920.0	6.3
13,2	0	2926.0	6.3
12,8	0	2946.0	6.3
12,6	0	2987.0	6.3
12	0	3037.0	6.3
11,6	0	3178.0	6.3
10,7	0	3213.0	6.3
10,1	0	3178.0	6.3
9	0,2	3151.0	6.3
9,4	0	3154.0	6.3
9,3	0	3073.0	6.3
9,5	0	2841.0	6.3
9,4	0,3	2757.0	6.3
9	2,1	2701.0	6.3
8,8	0	2645.0	6.3
8,6	0	2579.0	6.3
8,9	0	2694.0	6.3
9,8	0	3062.0	6.3
11,6	0	3524.0	6.3
12,9	0	3702.0	6.3
13,5	0	3576.0	6.3
15,2	0	3457.0	6.3
15,3	0	3374.0	6.3
11,7	3,6	3408.0	6.3
12,9	0,6	3431.0	6.3
14,5	0	3374.0	6.3
13,6	0,1	3360.0	6.3
14,2	0	3383.0	6.3
13,7	0,3	3365.0	6.3
14,1	0	3297.0	6.3
13,6	0	3229.0	6.3
13,5	0	3220.0	6.3
12,4	0	3204.0	6.3
11,7	0	3156.0	6.3
10,8	0	2971.0	6.3
10,4	0	2731.0	6.3
9,2	0	2585.0	6.3
9,1	0	2556.0	6.3
10,1	0	2532.0	6.3
9,5	0	2495.0	6.3
10,3	0	2582.0	6.3
11,9	0	2932.0	6.3
13,4	0	3365.0	6.3
15,8	0	3469.0	6.3
15,8	0	3378.0	6.3
16,2	0	3387.0	6.3
18	0	3302.0	6.3
15,9	0	3284.0	6.3
17,1	0	3253.0	6.3
16,4	0	3243.0	6.3
15,9	0	3260.0	6.3
16,5	0	3265.0	6.3
16,1	0	3187.0	6.3
15,6	0	3143.0	6.3
15,3	0	3119.0	6.3
14,9	0	3107.0	6.3
13,5	0	3096.0	6.3
13,4	0	3034.0	6.3
12,2	0	2896.0	6.3
11,8	0	2666.0	6.3
11,1	0	2537.0	6.8
10,8	0	2475.0	6.8
10,4	0	2452.0	6.8
10,5	0	2405.0	6.8
11	0	2461.0	6.8
11,6	0	2810.0	6.8
12,7	0	3227.0	6.8
13,1	0	3328.0	6.8
13,7	0	3297.0	6.8
14,3	0	3275.0	6.8
14,9	0	3299.0	6.8
15,3	0	3250.0	6.8
14,3	0	3192.0	6.8
14	0,2	3200.0	6.8
13,4	0	3183.0	6.8
13,1	0	3255.0	6.8
13,2	0	3226.0	6.8
12,3	0,2	3144.0	6.8
12,1	0	3117.0	6.8
12,1	0	3150.0	6.8
12	0	3086.0	6.8
11,9	0	3019.0	6.8
11,7	0	2846.0	6.8
11,5	0	2645.0	6.8
11,4	0	2532.0	6.8
11,2	0	2485.0	6.8
11,2	0	2410.0	6.8
11,2	0	2406.0	6.8
11,2	0	2455.0	6.8
10,9	0,1	2844.0	6.8
11,4	0	3289.0	6.8
12	0	3414.0	6.8
12,4	0	3411.0	6.8
12,4	0	3357.0	6.8
13,3	0	3350.0	6.8
13,5	0	3328.0	6.8
13	0	3329.0	6.8
11,8	0,2	3290.0	6.8
13,7	0	3272.0	6.8
15,3	0	3273.0	6.8
14,6	0	3230.0	6.8
15,3	0	3176.0	6.8
15,2	0	3118.0	6.8
13,1	0	3098.0	6.8
12,5	0	3069.0	6.8
10,8	0	3019.0	6.8
10,5	0	2886.0	6.8
9,9	0	2698.0	6.8
10,2	0	2579.0	6.8
9,5	0	2546.0	6.8
9,6	0	2465.0	6.8
9,4	0	2435.0	6.8
10,1	0	2459.0	6.8
12,2	0	2808.0	6.8
14,4	0	3225.0	6.8
14,8	0	3321.0	6.8
16,3	0	3311.0	6.8
15,8	0	3346.0	6.8
16,7	0,1	3228.0	6.8
16	0	3171.0	6.8
18,1	0	3091.0	6.8
17,8	0	3045.0	6.8
13,8	1,1	3023.0	6.8
15,4	0	2999.0	6.8
16,6	0	3001.0	6.8
15,5	0	2977.0	6.8
13,1	1,9	2947.0	6.8
12,3	2,3	2872.0	6.8
12,2	0	2756.0	6.8
10,8	0	2780.0	6.8
10,4	0	2737.0	6.8
9,9	0	2600.0	6.8
9,8	0	2472.0	6.8
9,6	0	2385.0	6.8
9,2	0	2373.0	6.8
9	0	2326.0	6.8
10,3	0	2280.0	6.8
12,6	0	2292.0	6.8
13,9	0	2374.0	6.8
16,2	0	2534.0	6.8
16,9	0	2706.0	6.8
18,4	0	2786.0	6.8
19	0	2786.0	6.8
19,8	0	2755.0	6.8
20,1	0	2727.0	6.8
20,3	0	2686.0	6.8
20,6	0	2648.0	6.8
20,3	0	2605.0	6.8
20	0	2602.0	6.8
18,2	0	2612.0	6.8
17,5	0	2574.0	6.8
16,6	0	2524.0	6.8
15,1	0	2501.0	6.8
14,1	0	2505.0	6.8
12,6	0	2455.0	6.8
11,9	0	2385.0	6.8
11,2	0	2295.0	6.8
9,7	0	2191.0	6.8
8,8	0	2188.0	6.8
8,1	0	2147.0	6.8
10,6	0	2130.0	6.8
14,6	0	2135.0	6.8
15,6	0	2174.0	6.8
17,1	0	2269.0	6.8
17,2	0	2408.0	6.8
19,3	0	2507.0	6.8
19,6	0	2542.0	6.8
20,7	0	2525.0	6.8
22,1	0	2488.0	6.8
21,9	0	2484.0	6.8
22,1	0,1	2493.0	6.8
22,6	0,1	2493.0	6.8
21,5	0,1	2527.0	6.8
20,9	0	2543.0	6.8
20,5	0,1	2557.0	6.8
19,2	0	2555.0	6.8
17,3	0	2532.0	6.8
15,1	0	2497.0	6.8
12,7	0	2483.0	6.8
11,5	0	2363.0	6.8
11,3	0	2246.0	6.8
11,4	0	2200.0	6.8
12,5	0	2137.0	6.8
12,2	0	2048.0	6.8
13,9	0	2048.0	6.8
15,3	0	2096.0	6.8
16,6	0	2225.0	6.8
17,4	0	2396.0	6.8
18,2	0	2552.0	6.8
20,6	0	2651.0	6.8
21,4	0	2693.0	6.8
22,3	0	2712.0	6.8
23,7	0	2699.0	6.8
24	0	2704.0	6.8
24,5	0	2778.0	6.8
24,6	0	2801.0	6.8
24,5	0	2749.0	6.8
24,2	0	2711.0	6.8
22,9	0	2738.0	6.8
20,6	0	2772.0	6.8
19	0	2734.0	6.8
17,3	0	2679.0	6.8
15,6	0	2613.0	6.8
14,8	0	2421.0	6.8
14,1	0	2270.0	6.8
13,5	0	2225.0	6.8
13,7	0	2187.0	6.8
14	0	2139.0	6.8
14,7	0	2215.0	6.8
15,2	0,1	2556.0	6.8
15,8	0	2979.0	6.8
17,2	0	3086.0	6.8
18	0	3115.0	6.8
17,7	0,1	3110.0	6.8
17,7	0	3114.0	6.8
17,2	0	3118.0	6.8
18,6	0	3106.0	6.8
18,5	0	3134.0	6.8
20	0,1	3126.0	6.8
19,7	0	3123.0	6.8
16	0,5	3131.0	6.8
16,4	0,7	3061.0	6.8
16,2	0	3045.0	6.8
15,7	0	2993.0	6.8
15,3	0	2907.0	6.8
14,7	0	2829.0	6.8
14,3	0	2676.0	6.8
13,6	0,5	2490.0	6.8
13,5	2,5	2352.0	6.8
13,3	4,4	2255.0	6.8
13,5	2,1	2219.0	6.8
13,5	0,2	2144.0	6.8
13,7	0	2205.0	6.8
13,6	0,3	2561.0	6.8
13,1	2,8	3034.0	6.8
15,2	0,3	3139.0	6.8
14,5	0,1	3145.0	6.8
16,2	0,2	3136.0	6.8
15,5	0	3119.0	6.8
14,4	0,1	3131.0	6.8
13	0,9	3120.0	6.8
15,7	0,2	3139.0	6.8
18,3	0	3117.0	6.8
15,4	1,4	3096.0	6.8
16,9	1,4	3030.0	6.8
16,6	0	2977.0	6.8
15,7	0	2947.0	6.8
15,3	0	2919.0	6.8
13,9	0	2863.0	6.8
12,4	0	2811.0	6.8
12,8	0	2739.0	6.8
13,6	0	2491.0	6.8
13,1	0	2335.0	6.8
13,2	0	2267.0	6.8
13,2	0	2210.0	6.8
13,3	0	2192.0	6.8
13,4	0	2291.0	6.8
13,6	0	2619.0	6.8
13,6	0	3074.0	6.8
14,1	0	3208.0	6.8
14,4	0	3230.0	6.8
14,6	0	3216.0	6.8
14,4	0	3169.0	6.8
15,1	0	3175.0	6.8
15,3	0	3234.0	6.8
16,2	0	3147.0	6.8
17,7	0	3147.0	6.8
17,7	0	3159.0	6.8
17,9	0	3109.0	6.8
16,9	0	3050.0	6.8
16,3	0	3018.0	6.8
16	0	2985.0	6.8
15,6	0	2917.0	6.8
14,8	0	2839.0	6.8
14,1	0	2712.0	6.8
13,7	0	2520.0	6.8
13,6	0	2402.0	6.8
13,2	0	2325.0	6.8
13,5	0	2267.0	6.8
13,5	0	2215.0	6.8
13,8	0	2259.0	6.8
14,2	0	2579.0	6.8
14,6	0	3007.0	6.8
15,3	0	3167.0	6.8
15,8	0	3168.0	6.8
15,8	0	3147.0	6.8
16,8	0	3119.0	6.8
16,8	0	3059.0	6.8
18,1	0	3059.0	6.8
19,5	0	3074.0	6.8
18,8	0	3046.0	6.8
18,7	0	2999.0	6.8
17,5	0	2909.0	6.8
17,9	0	2916.0	6.8
16,7	0	2865.0	6.8
15,8	0	2760.0	6.8
15	0	2679.0	6.8
14,5	0	2667.0	6.8
14,4	0	2619.0	6.8
13,9	0	2529.0	6.8
13,5	0	2328.0	6.8
13,2	0	2199.0	6.8
13,2	0	2143.0	6.8
12,9	0	2090.0	6.8
